OWNER,TABLE_NAME,COLUMN_ID,COLUMN_NAME,DATA_TYPE,DATA_LENGTH,DATA_SCALE,NULLABLE,DATA_DEFAULT,COMMENTS,IS_PK,PK정보,AK정보,FK정보,개인정보여부_추정
SHOP,TB_CPN_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_CPN_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_CPN_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_CPN_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_CPN_CD,1,CPN_ID,VARCHAR2,20,,N,,CPN 식별번호,Y,PK01,,,N
SHOP,TB_CPN_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_CPN_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_CPN_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_CPN_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_CPN_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_CPN_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_CPN_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_RVW_MST,1,RVW_ID,VARCHAR2,20,,N,,RVW 식별번호,Y,PK01,,,N
SHOP,TB_RVW_MST,2,RVW_NM,VARCHAR2,100,,Y,,RVW 명칭,N,,,,Y
SHOP,TB_RVW_MST,3,RVW_ADDR,VARCHAR2,300,,Y,,RVW 주소,N,,,,Y
SHOP,TB_RVW_MST,4,RVW_TEL,VARCHAR2,20,,Y,,RVW 연락처,N,,,,Y
SHOP,TB_RVW_MST,5,RVW_EMAIL,VARCHAR2,100,,Y,,RVW 이메일,N,,,,Y
SHOP,TB_RVW_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_RVW_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_RVW_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_RVW_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_RVW_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_RVW_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_RVW_DTL,1,RVW_ID,VARCHAR2,20,,N,,RVW 식별번호,Y,PK01,,,N
SHOP,TB_RVW_DTL,2,RVW_ID,VARCHAR2,20,,N,,RVW 참조키,N,,,TB_RVW_MST.RVW_ID,N
SHOP,TB_RVW_DTL,3,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_RVW_DTL,4,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_RVW_DTL,5,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_RVW_DTL,6,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_RVW_DTL,7,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_RVW_DTL,8,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_RVW_DTL,9,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_RVW_DTL,10,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_RVW_HIST,1,RVW_ID,VARCHAR2,20,,N,,RVW 식별번호,Y,PK01,,,N
SHOP,TB_RVW_HIST,2,RVW_ID,VARCHAR2,20,,N,,RVW 참조키,N,,,TB_RVW_MST.RVW_ID,N
SHOP,TB_RVW_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_RVW_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_RVW_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_RVW_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_RVW_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_RVW_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_RVW_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_RVW_CD,1,RVW_ID,VARCHAR2,20,,N,,RVW 식별번호,Y,PK01,,,N
SHOP,TB_RVW_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_RVW_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_RVW_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_RVW_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_RVW_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_RVW_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_RVW_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_INQ_MST,1,INQ_ID,VARCHAR2,20,,N,,INQ 식별번호,Y,PK01,,,N
SHOP,TB_INQ_MST,2,INQ_NM,VARCHAR2,100,,Y,,INQ 명칭,N,,,,Y
SHOP,TB_INQ_MST,3,INQ_ADDR,VARCHAR2,300,,Y,,INQ 주소,N,,,,Y
SHOP,TB_INQ_MST,4,INQ_TEL,VARCHAR2,20,,Y,,INQ 연락처,N,,,,Y
SHOP,TB_INQ_MST,5,INQ_EMAIL,VARCHAR2,100,,Y,,INQ 이메일,N,,,,Y
SHOP,TB_INQ_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_INQ_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_INQ_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_INQ_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_INQ_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_INQ_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_INQ_DTL,1,INQ_ID,VARCHAR2,20,,N,,INQ 식별번호,Y,PK01,,,N
SHOP,TB_INQ_DTL,2,INQ_ID,VARCHAR2,20,,N,,INQ 참조키,N,,,TB_INQ_MST.INQ_ID,N
SHOP,TB_INQ_DTL,3,EMP_ID,VARCHAR2,20,,Y,,EMP 참조키,N,,,TB_EMP_MST.EMP_ID,N
SHOP,TB_INQ_DTL,4,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_INQ_DTL,5,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_INQ_DTL,6,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_INQ_DTL,7,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_INQ_DTL,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_INQ_DTL,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_INQ_DTL,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_INQ_DTL,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_INQ_HIST,1,INQ_ID,VARCHAR2,20,,N,,INQ 식별번호,Y,PK01,,,N
SHOP,TB_INQ_HIST,2,INQ_ID,VARCHAR2,20,,N,,INQ 참조키,N,,,TB_INQ_MST.INQ_ID,N
SHOP,TB_INQ_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_INQ_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_INQ_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_INQ_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_INQ_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_INQ_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_INQ_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_INQ_CD,1,INQ_ID,VARCHAR2,20,,N,,INQ 식별번호,Y,PK01,,,N
SHOP,TB_INQ_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_INQ_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_INQ_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_INQ_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_INQ_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_INQ_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_INQ_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_CLM_MST,1,CLM_ID,VARCHAR2,20,,N,,CLM 식별번호,Y,PK01,,,N
SHOP,TB_CLM_MST,2,CLM_NM,VARCHAR2,100,,Y,,CLM 명칭,N,,,,Y
SHOP,TB_CLM_MST,3,CLM_ADDR,VARCHAR2,300,,Y,,CLM 주소,N,,,,Y
SHOP,TB_CLM_MST,4,CLM_TEL,VARCHAR2,20,,Y,,CLM 연락처,N,,,,Y
SHOP,TB_CLM_MST,5,CLM_EMAIL,VARCHAR2,100,,Y,,CLM 이메일,N,,,,Y
SHOP,TB_CLM_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_CLM_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_CLM_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_CLM_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_CLM_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_CLM_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_CLM_DTL,1,CLM_ID,VARCHAR2,20,,N,,CLM 식별번호,Y,PK01,,,N
SHOP,TB_CLM_DTL,2,CLM_ID,VARCHAR2,20,,N,,CLM 참조키,N,,,TB_CLM_MST.CLM_ID,N
SHOP,TB_CLM_DTL,3,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_CLM_DTL,4,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_CLM_DTL,5,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_CLM_DTL,6,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_CLM_DTL,7,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_CLM_DTL,8,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_CLM_DTL,9,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_CLM_DTL,10,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_CLM_HIST,1,CLM_ID,VARCHAR2,20,,N,,CLM 식별번호,Y,PK01,,,N
SHOP,TB_CLM_HIST,2,CLM_ID,VARCHAR2,20,,N,,CLM 참조키,N,,,TB_CLM_MST.CLM_ID,N
SHOP,TB_CLM_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_CLM_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_CLM_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_CLM_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_CLM_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_CLM_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_CLM_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_CLM_CD,1,CLM_ID,VARCHAR2,20,,N,,CLM 식별번호,Y,PK01,,,N
SHOP,TB_CLM_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_CLM_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_CLM_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_CLM_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_CLM_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_CLM_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_CLM_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_EMP_MST,1,EMP_ID,VARCHAR2,20,,N,,EMP 식별번호,Y,PK01,,,N
SHOP,TB_EMP_MST,2,EMP_NM,VARCHAR2,100,,Y,,EMP 명칭,N,,,,Y
SHOP,TB_EMP_MST,3,EMP_ADDR,VARCHAR2,300,,Y,,EMP 주소,N,,,,Y
SHOP,TB_EMP_MST,4,EMP_TEL,VARCHAR2,20,,Y,,EMP 연락처,N,,,,Y
SHOP,TB_EMP_MST,5,EMP_EMAIL,VARCHAR2,100,,Y,,EMP 이메일,N,,,,Y
SHOP,TB_EMP_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_EMP_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_EMP_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_EMP_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_EMP_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_EMP_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_EMP_DTL,1,EMP_ID,VARCHAR2,20,,N,,EMP 식별번호,Y,PK01,,,N
SHOP,TB_EMP_DTL,2,EMP_ID,VARCHAR2,20,,N,,EMP 참조키,N,,,TB_EMP_MST.EMP_ID,N
SHOP,TB_EMP_DTL,3,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_EMP_DTL,4,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_EMP_DTL,5,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_EMP_DTL,6,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_EMP_DTL,7,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_EMP_DTL,8,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_EMP_DTL,9,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_EMP_DTL,10,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_EMP_HIST,1,EMP_ID,VARCHAR2,20,,N,,EMP 식별번호,Y,PK01,,,N
SHOP,TB_EMP_HIST,2,EMP_ID,VARCHAR2,20,,N,,EMP 참조키,N,,,TB_EMP_MST.EMP_ID,N
SHOP,TB_EMP_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_EMP_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_EMP_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_EMP_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_EMP_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_EMP_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_EMP_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_EMP_CD,1,EMP_ID,VARCHAR2,20,,N,,EMP 식별번호,Y,PK01,,,N
SHOP,TB_EMP_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_EMP_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_EMP_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_EMP_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_EMP_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_EMP_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_EMP_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_DEPT_MST,1,DEPT_ID,VARCHAR2,20,,N,,DEPT 식별번호,Y,PK01,,,N
SHOP,TB_DEPT_MST,2,DEPT_NM,VARCHAR2,100,,Y,,DEPT 명칭,N,,,,Y
SHOP,TB_DEPT_MST,3,DEPT_ADDR,VARCHAR2,300,,Y,,DEPT 주소,N,,,,Y
SHOP,TB_DEPT_MST,4,DEPT_TEL,VARCHAR2,20,,Y,,DEPT 연락처,N,,,,Y
SHOP,TB_DEPT_MST,5,DEPT_EMAIL,VARCHAR2,100,,Y,,DEPT 이메일,N,,,,Y
SHOP,TB_DEPT_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_DEPT_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_DEPT_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_DEPT_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_DEPT_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_DEPT_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_DEPT_DTL,1,DEPT_ID,VARCHAR2,20,,N,,DEPT 식별번호,Y,PK01,,,N
SHOP,TB_DEPT_DTL,2,DEPT_ID,VARCHAR2,20,,N,,DEPT 참조키,N,,,TB_DEPT_MST.DEPT_ID,N
SHOP,TB_DEPT_DTL,3,PNT_ID,VARCHAR2,20,,Y,,PNT 참조키,N,,,TB_PNT_MST.PNT_ID,N
SHOP,TB_DEPT_DTL,4,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_DEPT_DTL,5,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_DEPT_DTL,6,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_DEPT_DTL,7,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_DEPT_DTL,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_DEPT_DTL,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_DEPT_DTL,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_DEPT_DTL,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_DEPT_HIST,1,DEPT_ID,VARCHAR2,20,,N,,DEPT 식별번호,Y,PK01,,,N
SHOP,TB_DEPT_HIST,2,DEPT_ID,VARCHAR2,20,,N,,DEPT 참조키,N,,,TB_DEPT_MST.DEPT_ID,N
SHOP,TB_DEPT_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_DEPT_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_DEPT_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_DEPT_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_DEPT_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_DEPT_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_DEPT_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_DEPT_CD,1,DEPT_ID,VARCHAR2,20,,N,,DEPT 식별번호,Y,PK01,,,N
SHOP,TB_DEPT_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_DEPT_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_DEPT_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_DEPT_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_DEPT_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_DEPT_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_DEPT_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_WH_MST,1,WH_ID,VARCHAR2,20,,N,,WH 식별번호,Y,PK01,,,N
SHOP,TB_WH_MST,2,WH_NM,VARCHAR2,100,,Y,,WH 명칭,N,,,,Y
SHOP,TB_WH_MST,3,WH_ADDR,VARCHAR2,300,,Y,,WH 주소,N,,,,Y
SHOP,TB_WH_MST,4,WH_TEL,VARCHAR2,20,,Y,,WH 연락처,N,,,,Y
SHOP,TB_WH_MST,5,WH_EMAIL,VARCHAR2,100,,Y,,WH 이메일,N,,,,Y
SHOP,TB_WH_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_WH_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_WH_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_WH_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_WH_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_WH_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_WH_DTL,1,WH_ID,VARCHAR2,20,,N,,WH 식별번호,Y,PK01,,,N
SHOP,TB_WH_DTL,2,WH_ID,VARCHAR2,20,,N,,WH 참조키,N,,,TB_WH_MST.WH_ID,N
SHOP,TB_WH_DTL,3,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_WH_DTL,4,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_WH_DTL,5,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_WH_DTL,6,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_WH_DTL,7,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_WH_DTL,8,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_WH_DTL,9,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_WH_DTL,10,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_WH_HIST,1,WH_ID,VARCHAR2,20,,N,,WH 식별번호,Y,PK01,,,N
SHOP,TB_WH_HIST,2,WH_ID,VARCHAR2,20,,N,,WH 참조키,N,,,TB_WH_MST.WH_ID,N
SHOP,TB_WH_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_WH_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_WH_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_WH_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_WH_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_WH_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_WH_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_WH_CD,1,WH_ID,VARCHAR2,20,,N,,WH 식별번호,Y,PK01,,,N
SHOP,TB_WH_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_WH_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_WH_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_WH_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_WH_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_WH_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_WH_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_VEND_MST,1,VEND_ID,VARCHAR2,20,,N,,VEND 식별번호,Y,PK01,,,N
SHOP,TB_VEND_MST,2,VEND_NM,VARCHAR2,100,,Y,,VEND 명칭,N,,,,Y
SHOP,TB_VEND_MST,3,VEND_ADDR,VARCHAR2,300,,Y,,VEND 주소,N,,,,Y
SHOP,TB_VEND_MST,4,VEND_TEL,VARCHAR2,20,,Y,,VEND 연락처,N,,,,Y
SHOP,TB_VEND_MST,5,VEND_EMAIL,VARCHAR2,100,,Y,,VEND 이메일,N,,,,Y
SHOP,TB_VEND_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_VEND_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_VEND_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_VEND_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_VEND_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_VEND_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_VEND_DTL,1,VEND_ID,VARCHAR2,20,,N,,VEND 식별번호,Y,PK01,,,N
SHOP,TB_VEND_DTL,2,VEND_ID,VARCHAR2,20,,N,,VEND 참조키,N,,,TB_VEND_MST.VEND_ID,N
SHOP,TB_VEND_DTL,3,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_VEND_DTL,4,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_VEND_DTL,5,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_VEND_DTL,6,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_VEND_DTL,7,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_VEND_DTL,8,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_VEND_DTL,9,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
